t,state
223,5.16644e-11
224,4.64582e-11
225,4.17766e-11
226,3.75668e-11
227,3.37812e-11
228,3.03771e-11
229,2.7316e-11
230,2.45633e-11
231,2.20881e-11
232,1.98623e-11
233,1.78608e-11
234,1.60609e-11
235,1.44425e-11
236,1.29871e-11
237,1.16784e-11
238,1.05016e-11
239,9.44332e-12
240,8.49172e-12
241,7.63601e-12
242,6.86653e-12
243,6.17459e-12
244,5.55237e-12
245,4.99286e-12
246,4.48973e-12
247,4.0373e-12
248,3.63046e-12
249,3.26462e-12
250,2.93565e-12
251,2.63982e-12
252,2.37381e-12
253,2.1346e-12
254,1.91949e-12
255,1.72607e-12
256,1.55213e-12
257,1.39572e-12
258,1.25508e-12
259,1.1286e-12
260,1.01487e-12
261,9.12605e-13
262,8.20641e-13
263,7.37945e-13
264,6.63583e-13
265,5.96714e-13
266,5.36583e-13
267,4.82511e-13
268,4.33889e-13
269,3.90166e-13
270,3.50849e-13
271,3.15494e-13
272,2.83701e-13
273,2.55113e-13
274,2.29405e-13
275,2.06288e-13
276,1.855e-13
277,1.66808e-13
278,1.49998e-13
279,1.34883e-13
280,1.21291e-13
281,1.09068e-13
282,9.80776e-14
283,8.81943e-14
284,7.9307e-14
285,7.13152e-14
286,6.41288e-14
287,5.76665e-14
288,5.18555e-14
289,4.663e-14
290,4.19311e-14
291,3.77057e-14
292,3.39061e-14
293,3.04894e-14
294,2.7417e-14
295,2.46542e-14
296,2.21698e-14
297,1.99357e-14
298,1.79268e-14
299,1.61203e-14
300,1.44959e-14
301,1.30351e-14
302,1.17216e-14
303,1.05404e-14
304,9.47824e-15
305,8.52312e-15
306,7.66424e-15
307,6.89192e-15
308,6.19742e-15
309,5.57291e-15
310,5.01132e-15
311,4.50633e-15
312,4.05223e-15
313,3.64389e-15
314,3.27669e-15
315,2.9465e-15
316,2.64958e-15
317,2.38258e-15
318,2.14249e-15
319,1.92659e-15
320,1.73245e-15
321,1.55787e-15
322,1.40088e-15
323,1.25972e-15
324,1.13278e-15
325,1.01863e-15
326,9.15979e-16
327,8.23676e-16
328,7.40674e-16
329,6.66036e-16
330,5.9892e-16
331,5.38567e-16
332,4.84296e-16
333,4.35493e-16
334,3.91608e-16
335,3.52146e-16
336,3.1666e-16
337,2.84751e-16
338,2.56056e-16
339,2.30253e-16
340,2.07051e-16
341,1.86186e-16
342,1.67424e-16
343,1.50553e-16
344,1.35382e-16
345,1.21739e-16
346,1.09472e-16
347,9.84402e-17
348,8.85204e-17
349,7.96002e-17
350,7.15789e-17
351,6.43659e-17
352,5.78798e-17
353,5.20472e-17
354,4.68024e-17
355,4.20861e-17
356,3.78451e-17
357,3.40315e-17
358,3.06021e-17
359,2.75184e-17
360,2.47453e-17
361,2.22517e-17
362,2.00094e-17
363,1.79931e-17
364,1.61799e-17
365,1.45495e-17
366,1.30833e-17
367,1.17649e-17
368,1.05794e-17
369,9.51329e-18
370,8.55463e-18
371,7.69258e-18
372,6.9174e-18
373,6.22034e-18
374,5.59351e-18
375,5.02986e-18
376,4.523e-18
377,4.06721e-18
378,3.65736e-18
379,3.28881e-18
380,2.9574e-18
381,2.65938e-18
382,2.39139e-18
383,2.15041e-18
384,1.93372e-18
385,1.73886e-18
386,1.56363e-18
387,1.40606e-18
388,1.26438e-18
389,1.13696e-18
390,1.02239e-18
391,9.19366e-19
392,8.26722e-19
393,7.43413e-19
394,6.68499e-19
395,6.01135e-19
396,5.40558e-19
397,4.86086e-19
398,4.37103e-19
399,3.93057e-19
400,3.53448e-19
401,3.17831e-19
402,2.85803e-19
403,2.57003e-19
404,2.31105e-19
405,2.07816e-19
406,1.86875e-19
407,1.68043e-19
408,1.5111e-19
409,1.35882e-19
410,1.2219e-19
411,1.09876e-19
412,9.88042e-20
413,8.88477e-20
414,7.98946e-20
415,7.18436e-20
416,6.46039e-20
417,5.80938e-20
418,5.22397e-20
419,4.69755e-20
420,4.22418e-20
421,3.79851e-20
422,3.41573e-20
423,3.07153e-20
424,2.76201e-20
425,2.48368e-20
426,2.2334e-20
427,2.00834e-20
428,1.80596e-20
429,1.62398e-20
430,1.46033e-20
431,1.31317e-20
432,1.18084e-20
433,1.06185e-20
434,9.54846e-21
435,8.58627e-21
436,7.72103e-21
437,6.94298e-21
438,6.24334e-21
439,5.6142e-21
440,5.04845e-21
441,4.53972e-21
442,4.08225e-21
443,3.67089e-21
444,3.30097e-21
445,2.96833e-21
446,2.66921e-21
447,2.40024e-21
448,2.15837e-21
449,1.94087e-21
450,1.74529e-21
451,1.56941e-21
452,1.41126e-21
453,1.26905e-21
454,1.14117e-21
455,1.02617e-21
456,9.22766e-22
457,8.29779e-22
458,7.46162e-22
459,6.70971e-22
460,6.03357e-22
461,5.42557e-22
462,4.87884e-22
463,4.3872e-22
464,3.9451e-22
465,3.54755e-22
466,3.19007e-22
467,2.8686e-22
468,2.57953e-22
469,2.31959e-22
470,2.08585e-22
471,1.87566e-22
472,1.68665e-22
473,1.51668e-22
474,1.36385e-22
475,1.22641e-22
476,1.10283e-22
477,9.91696e-23
478,8.91763e-23
479,8.019e-23
480,7.21093e-23
481,6.48428e-23
482,5.83086e-23
483,5.24328e-23
484,4.71492e-23
485,4.2398e-23
486,3.81255e-23
487,3.42836e-23
488,3.08289e-23
489,2.77222e-23
490,2.49287e-23
491,2.24166e-23
492,2.01577e-23
493,1.81264e-23
494,1.62998e-23
495,1.46573e-23
496,1.31803e-23
497,1.18521e-23
498,1.06578e-23
499,9.58377e-24
500,8.61802e-24
501,7.74958e-24
502,6.96865e-24
503,6.26642e-24
504,5.63496e-24
505,5.06712e-24
506,4.55651e-24
507,4.09735e-24
508,3.68446e-24
509,3.31318e-24
510,2.97931e-24
511,2.67908e-24
512,2.40911e-24
513,2.16635e-24
514,1.94804e-24
515,1.75174e-24
516,1.57522e-24
517,1.41648e-24
518,1.27374e-24
519,1.14539e-24
520,1.02997e-24
521,9.26178e-25
522,8.32847e-25
523,7.48921e-25
524,6.73452e-25
525,6.05589e-25
526,5.44563e-25
527,4.89688e-25
528,4.40342e-25
529,3.95969e-25
530,3.56067e-25
531,3.20186e-25
532,2.87921e-25
533,2.58907e-25
534,2.32817e-25
535,2.09356e-25
536,1.88259e-25
537,1.69288e-25
538,1.52229e-25
539,1.36889e-25
540,1.23095e-25
541,1.10691e-25
542,9.95363e-26
543,8.9506e-26
544,8.04865e-26
545,7.23759e-26
546,6.50826e-26
547,5.85242e-26
548,5.26267e-26
549,4.73235e-26
550,4.25547e-26
551,3.82665e-26
552,3.44104e-26
553,3.09429e-26
554,2.78248e-26
555,2.50209e-26
556,2.24995e-26
557,2.02322e-26
558,1.81934e-26
559,1.63601e-26
560,1.47115e-26
561,1.3229e-26
562,1.18959e-26
563,1.06972e-26
564,9.61921e-27
565,8.64988e-27
566,7.77824e-27
567,6.99442e-27
568,6.2896e-27
569,5.65579e-27
570,5.08586e-27
571,4.57336e-27
572,4.1125e-27
573,3.69808e-27
574,3.32543e-27
575,2.99033e-27
576,2.68899e-27
577,2.41802e-27
578,2.17436e-27
579,1.95525e-27
580,1.75822e-27
581,1.58104e-27
582,1.42172e-27
583,1.27845e-27
584,1.14962e-27
585,1.03378e-27
586,9.29603e-28
587,8.35927e-28
588,7.5169e-28
589,6.75943e-28
590,6.07828e-28
591,5.46577e-28
592,4.91499e-28
593,4.4197e-28
594,3.97433e-28
595,3.57384e-28
596,3.2137e-28
597,2.88986e-28
598,2.59865e-28
599,2.33678e-28
600,2.1013e-28
601,1.88956e-28
602,1.69914e-28
603,1.52792e-28
604,1.37395e-28
605,1.2355e-28
606,1.111e-28
607,9.99044e-29
608,8.9837e-29
609,8.07841e-29
610,7.26435e-29
611,6.53232e-29
612,5.87406e-29
613,5.28213e-29
614,4.74985e-29
615,4.27121e-29
616,3.8408e-29
617,3.45376e-29
618,3.10573e-29
619,2.79276e-29
620,2.51134e-29
621,2.25827e-29
622,2.0307e-29
623,1.82607e-29
624,1.64206e-29
625,1.47659e-29
626,1.32779e-29
627,1.19399e-29
628,1.07367e-29
629,9.65478e-30
630,8.68187e-30
631,7.807e-30
632,7.02029e-30
633,6.31285e-30
634,5.67671e-30
635,5.10467e-30
636,4.59027e-30
637,4.12771e-30
638,3.71176e-30
639,3.33772e-30
640,3.00138e-30
641,2.69893e-30
642,2.42696e-30
643,2.1824e-30
644,1.96248e-30
645,1.76472e-30
646,1.58689e-30
647,1.42698e-30
648,1.28318e-30
649,1.15387e-30
650,1.0376e-30
651,9.3304e-31
652,8.39018e-31
653,7.5447e-31
654,6.78442e-31
655,6.10075e-31
656,5.48598e-31
657,4.93316e-31
658,4.43605e-31
659,3.98903e-31
660,3.58705e-31
661,3.22558e-31
662,2.90054e-31
663,2.60826e-31
664,2.34542e-31
665,2.10907e-31
666,1.89654e-31
667,1.70543e-31
668,1.53357e-31
669,1.37903e-31
670,1.24007e-31
671,1.11511e-31
672,1.00274e-31
673,9.01692e-32
674,8.10829e-32
675,7.29121e-32
676,6.55648e-32
677,5.89578e-32
678,5.30167e-32
679,4.76742e-32
680,4.287e-32
681,3.855e-32
682,3.46653e-32
683,3.11721e-32
684,2.80309e-32
685,2.52062e-32
686,2.26662e-32
687,2.03821e-32
688,1.83282e-32
689,1.64813e-32
690,1.48205e-32
691,1.3327e-32
692,1.19841e-32
693,1.07764e-32
694,9.69048e-33
695,8.71397e-33
696,7.83587e-33
697,7.04625e-33
698,6.3362e-33
699,5.6977e-33
700,5.12354e-33
701,4.60724e-33
702,4.14297e-33
703,3.72548e-33
704,3.35007e-33
705,3.01248e-33
706,2.70891e-33
707,2.43594e-33
708,2.19047e-33
709,1.96973e-33
710,1.77124e-33
711,1.59276e-33
712,1.43225e-33
713,1.28793e-33
714,1.15814e-33
715,1.04144e-33
716,9.3649e-34
717,8.4212e-34
718,7.5726e-34
719,6.80951e-34
720,6.12331e-34
721,5.50627e-34
722,4.9514e-34
723,4.45245e-34
724,4.00378e-34
725,3.60032e-34
726,3.23751e-34
727,2.91127e-34
728,2.6179e-34
729,2.35409e-34
730,2.11687e-34
731,1.90356e-34
732,1.71173e-34
733,1.53924e-34
734,1.38413e-34
735,1.24465e-34
736,1.11923e-34
737,1.00645e-34
738,9.05026e-35
739,8.13827e-35
740,7.31818e-35
741,6.58072e-35
742,5.91758e-35
743,5.32127e-35
744,4.78505e-35
745,4.30286e-35
746,3.86926e-35
747,3.47935e-35
748,3.12874e-35
749,2.81346e-35
750,2.52994e-35
751,2.275e-35
752,2.04575e-35
753,1.8396e-35
754,1.65422e-35
755,1.48753e-35
756,1.33763e-35
757,1.20284e-35
758,1.08163e-35
759,9.72631e-36
760,8.74619e-36
761,7.86484e-36
762,7.0723e-36
763,6.35963e-36
764,5.71877e-36
765,5.14249e-36
766,4.62428e-36
767,4.15829e-36
768,3.73926e-36
769,3.36245e-36
770,3.02362e-36
771,2.71893e-36
772,2.44494e-36
773,2.19857e-36
774,1.97702e-36
775,1.77779e-36
776,1.59865e-36
777,1.43755e-36
778,1.29269e-36
779,1.16242e-36
780,1.04529e-36
781,9.39953e-37
782,8.45234e-37
783,7.6006e-37
784,6.83469e-37
785,6.14596e-37
786,5.52663e-37
787,4.96971e-37
788,4.46891e-37
789,4.01858e-37
790,3.61363e-37
791,3.24948e-37
792,2.92203e-37
793,2.62758e-37
794,2.3628e-37
795,2.1247e-37
796,1.91059e-37
797,1.71806e-37
798,1.54493e-37
799,1.38925e-37
800,1.24926e-37
801,1.12337e-37
802,1.01017e-37
803,9.08373e-38
804,8.16836e-38
805,7.34524e-38
806,6.60506e-38
807,5.93947e-38
808,5.34095e-38
809,4.80274e-38
810,4.31877e-38
811,3.88357e-38
812,3.49222e-38
813,3.14031e-38
814,2.82386e-38
815,2.5393e-38
816,2.28341e-38
817,2.05331e-38
818,1.8464e-38
819,1.66034e-38
820,1.49303e-38
821,1.34258e-38
822,1.20728e-38
823,1.08563e-38
824,9.76228e-39
825,8.77853e-39
826,7.89392e-39
827,7.09845e-39
828,6.38314e-39
829,5.73991e-39
830,5.1615e-39
831,4.64138e-39
832,4.17367e-39
833,3.75309e-39
834,3.37489e-39
835,3.0348e-39
836,2.72898e-39
837,2.45398e-39
838,2.2067e-39
839,1.98433e-39
840,1.78437e-39
841,1.60456e-39
842,1.44287e-39
843,1.29747e-39
844,1.16672e-39
845,1.04915e-39
846,9.43429e-40
847,8.4836e-40
848,7.6287e-40
849,6.85996e-40
850,6.16868e-40
851,5.54706e-40
852,4.98809e-40
853,4.48544e-40
854,4.03344e-40
855,3.62699e-40
856,3.2615e-40
857,2.93284e-40
858,2.6373e-40
859,2.37154e-40
860,2.13256e-40
861,1.91766e-40
862,1.72442e-40
863,1.55065e-40
864,1.39439e-40
865,1.25388e-40
866,1.12752e-40
867,1.0139e-40
868,9.11732e-41
869,8.19857e-41
870,7.3724e-41
871,6.62948e-41
872,5.96143e-41
873,5.3607e-41
874,4.8205e-41
875,4.33474e-41
876,3.89793e-41
877,3.50513e-41
878,3.15192e-41
879,2.8343e-41
880,2.54869e-41
881,2.29186e-41
882,2.06091e-41
883,1.85323e-41
884,1.66648e-41
885,1.49855e-41
886,1.34754e-41
887,1.21175e-41
888,1.08964e-41
889,9.79838e-42
890,8.811e-42
891,7.92311e-42
892,7.1247e-42
893,6.40674e-42
894,5.76114e-42
895,5.18059e-42
896,4.65854e-42
897,4.1891e-42
898,3.76696e-42
899,3.38737e-42
900,3.04602e-42
901,2.73908e-42
902,2.46306e-42
903,2.21486e-42
904,1.99167e-42
905,1.79097e-42
906,1.61049e-42
907,1.4482e-42
908,1.30227e-42
909,1.17104e-42
910,1.05303e-42
911,9.46917e-43
912,8.51497e-43
913,7.65691e-43
914,6.88533e-43
915,6.19149e-43
916,5.56758e-43
917,5.00653e-43
918,4.50202e-43
919,4.04836e-43
920,3.6404e-43
921,3.27356e-43
922,2.94368e-43
923,2.64705e-43
924,2.38031e-43
925,2.14044e-43
926,1.92475e-43
927,1.73079e-43
928,1.55638e-43
929,1.39954e-43
930,1.25851e-43
931,1.13169e-43
932,1.01765e-43
933,9.15103e-44
934,8.22888e-44
935,7.39966e-44
936,6.65399e-44
937,5.98347e-44
938,5.38052e-44
939,4.83832e-44
940,4.35077e-44
941,3.91234e-44
942,3.51809e-44
943,3.16358e-44
944,2.84478e-44
945,2.55811e-44
946,2.30033e-44
947,2.06853e-44
948,1.86008e-44
949,1.67264e-44
950,1.50409e-44
951,1.35252e-44
952,1.21623e-44
953,1.09367e-44
954,9.83461e-45
955,8.84358e-45
956,7.95241e-45
957,7.15105e-45
958,6.43044e-45
959,5.78244e-45
960,5.19974e-45
961,4.67577e-45
962,4.20459e-45
963,3.78089e-45
964,3.39989e-45
965,3.05729e-45
966,2.7492e-45
967,2.47217e-45
968,2.22305e-45
969,1.99903e-45
970,1.79759e-45
971,1.61645e-45
972,1.45356e-45
973,1.30708e-45
974,1.17537e-45
975,1.05693e-45
976,9.50419e-46
977,8.54645e-46
978,7.68523e-46
979,6.91079e-46
980,6.21439e-46
981,5.58816e-46
982,5.02504e-46
983,4.51867e-46
984,4.06333e-46
985,3.65386e-46
986,3.28566e-46
987,2.95457e-46
988,2.65684e-46
989,2.38911e-46
990,2.14836e-46
991,1.93187e-46
992,1.73719e-46
993,1.56214e-46
994,1.40472e-46
995,1.26317e-46
996,1.13588e-46
997,1.02141e-46
998,9.18487e-47
999,8.25931e-47
1000,7.42702e-47
1001,6.6786e-47
1002,6.0056e-47
1003,5.40041e-47
1004,4.85621e-47
1005,4.36685e-47
1006,3.92681e-47
1007,3.5311e-47
1008,3.17527e-47
1009,2.8553e-47
1010,2.56757e-47
1011,2.30884e-47
1012,2.07618e-47
1013,1.86696e-47
1014,1.67883e-47
1015,1.50965e-47
1016,1.35752e-47
1017,1.22073e-47
1018,1.09771e-47
1019,9.87098e-48
1020,8.87628e-48
1021,7.98182e-48
1022,7.17749e-48
1023,6.45421e-48
1024,5.80382e-48
1025,5.21897e-48
1026,4.69306e-48
1027,4.22014e-48
1028,3.79487e-48
1029,3.41247e-48
1030,3.06859e-48
1031,2.75937e-48
1032,2.48131e-48
1033,2.23127e-48
1034,2.00642e-48
1035,1.80424e-48
1036,1.62242e-48
1037,1.45893e-48
1038,1.31191e-48
1039,1.17971e-48
1040,1.06083e-48
1041,9.53933e-49
1042,8.57805e-49
1043,7.71364e-49
1044,6.93634e-49
1045,6.23737e-49
1046,5.60883e-49
1047,5.04363e-49
1048,4.53538e-49
1049,4.07835e-49
1050,3.66738e-49
1051,3.29781e-49
1052,2.96549e-49
1053,2.66666e-49
1054,2.39794e-49
1055,2.1563e-49
1056,1.93901e-49
1057,1.74362e-49
1058,1.56791e-49
1059,1.40991e-49
1060,1.26784e-49
1061,1.14008e-49
1062,1.02519e-49
1063,9.21883e-50
1064,8.28985e-50
1065,7.45448e-50
1066,6.7033e-50
1067,6.0278e-50
1068,5.42038e-50
1069,4.87417e-50
1070,4.383e-50
1071,3.94133e-50
1072,3.54416e-50
1073,3.18701e-50
1074,2.86586e-50
1075,2.57707e-50
1076,2.31738e-50
1077,2.08385e-50
1078,1.87386e-50
1079,1.68504e-50
1080,1.51523e-50
1081,1.36254e-50
1082,1.22524e-50
1083,1.10177e-50
1084,9.90748e-51
1085,8.9091e-51
1086,8.01133e-51
1087,7.20403e-51
1088,6.47808e-51
1089,5.82528e-51
1090,5.23827e-51
1091,4.71041e-51
1092,4.23574e-51
1093,3.80891e-51
1094,3.42508e-51
1095,3.07994e-51
1096,2.76957e-51
1097,2.49048e-51
1098,2.23952e-51
1099,2.01384e-51
1100,1.81091e-51
1101,1.62842e-51
1102,1.46433e-51
1103,1.31677e-51
1104,1.18408e-51
1105,1.06476e-51
1106,9.57461e-52
1107,8.60977e-52
1108,7.74217e-52
1109,6.96199e-52
1110,6.26043e-52
1111,5.62957e-52
1112,5.06228e-52
1113,4.55215e-52
1114,4.09343e-52
1115,3.68094e-52
1116,3.31001e-52
1117,2.97646e-52
1118,2.67652e-52
1119,2.40681e-52
1120,2.16427e-52
1121,1.94618e-52
1122,1.75006e-52
1123,1.57371e-52
1124,1.41513e-52
1125,1.27253e-52
1126,1.14429e-52
1127,1.02898e-52
1128,9.25292e-53
1129,8.3205e-53
1130,7.48205e-53
1131,6.72808e-53
1132,6.05009e-53
1133,5.44043e-53
1134,4.89219e-53
1135,4.39921e-53
1136,3.9559e-53
1137,3.55726e-53
1138,3.1988e-53
1139,2.87646e-53
1140,2.5866e-53
1141,2.32595e-53
1142,2.09156e-53
1143,1.88079e-53
1144,1.69127e-53
1145,1.52084e-53
1146,1.36758e-53
1147,1.22977e-53
1148,1.10585e-53
1149,9.94411e-54
1150,8.94204e-54
1151,8.04095e-54
1152,7.23067e-54
1153,6.50203e-54
1154,5.84682e-54
1155,5.25764e-54
1156,4.72783e-54
1157,4.25141e-54
1158,3.82299e-54
1159,3.43775e-54
1160,3.09133e-54
1161,2.77981e-54
1162,2.49969e-54
1163,2.2478e-54
1164,2.02129e-54
1165,1.8176e-54
1166,1.63444e-54
1167,1.46974e-54
1168,1.32163e-54
1169,1.18845e-54
1170,1.06869e-54
1171,9.61001e-55
1172,8.64161e-55
1173,7.7708e-55
1174,6.98773e-55
1175,6.28358e-55
1176,5.65038e-55
1177,5.081e-55
1178,4.56898e-55
1179,4.10857e-55
1180,3.69455e-55
1181,3.32225e-55
1182,2.98747e-55
1183,2.68642e-55
1184,2.41571e-55
1185,2.17228e-55
1186,1.95338e-55
1187,1.75654e-55
1188,1.57953e-55
1189,1.42036e-55
1190,1.27723e-55
1191,1.14852e-55
1192,1.03279e-55
1193,9.28714e-56
1194,8.35127e-56
1195,7.50971e-56
1196,6.75296e-56
1197,6.07247e-56
1198,5.46054e-56
1199,4.91029e-56
1200,4.41548e-56
1201,3.97053e-56
1202,3.57042e-56
1203,3.21063e-56
1204,2.88709e-56
1205,2.59616e-56
1206,2.33455e-56
1207,2.09929e-56
1208,1.88775e-56
1209,1.69752e-56
1210,1.52646e-56
1211,1.37264e-56
1212,1.23432e-56
1213,1.10994e-56
1214,9.98088e-57
1215,8.97511e-57
1216,8.07069e-57
1217,7.25741e-57
1218,6.52608e-57
1219,5.86844e-57
1220,5.27708e-57
1221,4.74531e-57
1222,4.26713e-57
1223,3.83713e-57
1224,3.45046e-57
1225,3.10276e-57
1226,2.79009e-57
1227,2.50894e-57
1228,2.25611e-57
1229,2.02876e-57
1230,1.82432e-57
1231,1.64049e-57
1232,1.47518e-57
1233,1.32652e-57
1234,1.19285e-57
1235,1.07265e-57
1236,9.64555e-58
1237,8.67357e-58
1238,7.79953e-58
1239,7.01357e-58
1240,6.30682e-58
1241,5.67128e-58
1242,5.09978e-58
1243,4.58588e-58
1244,4.12376e-58
1245,3.70821e-58
1246,3.33453e-58
1247,2.99851e-58
1248,2.69635e-58
1249,2.42464e-58
1250,2.18031e-58
1251,1.9606e-58
1252,1.76303e-58
1253,1.58537e-58
1254,1.42561e-58
1255,1.28195e-58
1256,1.15277e-58
1257,1.03661e-58
1258,9.32148e-59
1259,8.38215e-59
1260,7.53748e-59
1261,6.77793e-59
1262,6.09492e-59
1263,5.48074e-59
1264,4.92844e-59
1265,4.4318e-59
1266,3.98521e-59
1267,3.58362e-59
1268,3.2225e-59
1269,2.89777e-59
1270,2.60576e-59
1271,2.34318e-59
1272,2.10706e-59
1273,1.89473e-59
1274,1.7038e-59
1275,1.53211e-59
1276,1.37772e-59
1277,1.23888e-59
1278,1.11404e-59
1279,1.00178e-59
1280,9.0083e-60
1281,8.10053e-60
1282,7.28424e-60
1283,6.55021e-60
1284,5.89014e-60
1285,5.29659e-60
1286,4.76286e-60
1287,4.2829e-60
1288,3.85132e-60
1289,3.46322e-60
1290,3.11423e-60
1291,2.80041e-60
1292,2.51821e-60
1293,2.26445e-60
1294,2.03626e-60
1295,1.83107e-60
1296,1.64655e-60
1297,1.48063e-60
1298,1.33143e-60
1299,1.19726e-60
1300,1.07661e-60
1301,9.68121e-61
1302,8.70564e-61
1303,7.82837e-61
1304,7.03951e-61
1305,6.33014e-61
1306,5.69225e-61
1307,5.11864e-61
1308,4.60284e-61
1309,4.13901e-61
1310,3.72192e-61
1311,3.34686e-61
1312,3.0096e-61
1313,2.70632e-61
1314,2.43361e-61
1315,2.18837e-61
1316,1.96785e-61
1317,1.76955e-61
1318,1.59123e-61
1319,1.43088e-61
1320,1.28669e-61
1321,1.15703e-61
1322,1.04044e-61
1323,9.35595e-62
1324,8.41315e-62
1325,7.56536e-62
1326,6.803e-62
1327,6.11746e-62
1328,5.501e-62
1329,4.94667e-62
1330,4.44819e-62
1331,3.99995e-62
1332,3.59687e-62
1333,3.23442e-62
1334,2.90848e-62
1335,2.6154e-62
1336,2.35184e-62
1337,2.11485e-62
1338,1.90173e-62
1339,1.7101e-62
1340,1.53777e-62
1341,1.38281e-62
1342,1.24346e-62
1343,1.11816e-62
1344,1.00548e-62
1345,9.04161e-63
1346,8.13048e-63
1347,7.31118e-63
1348,6.57443e-63
1349,5.91192e-63
1350,5.31618e-63
1351,4.78047e-63
1352,4.29874e-63
1353,3.86556e-63
1354,3.47603e-63
1355,3.12575e-63
1356,2.81077e-63
1357,2.52752e-63
1358,2.27283e-63
1359,2.04379e-63
1360,1.83784e-63
1361,1.65264e-63
1362,1.4861e-63
1363,1.33635e-63
1364,1.20169e-63
1365,1.08059e-63
1366,9.71701e-64
1367,8.73783e-64
1368,7.85732e-64
1369,7.06554e-64
1370,6.35354e-64
1371,5.7133e-64
1372,5.13757e-64
1373,4.61986e-64
1374,4.15431e-64
1375,3.73568e-64
1376,3.35924e-64
1377,3.02073e-64
1378,2.71633e-64
1379,2.44261e-64
1380,2.19646e-64
1381,1.97513e-64
1382,1.77609e-64
1383,1.59712e-64
1384,1.43618e-64
1385,1.29145e-64
1386,1.16131e-64
1387,1.04429e-64
1388,9.39054e-65
1389,8.44426e-65
1390,7.59333e-65
1391,6.82815e-65
1392,6.14008e-65
1393,5.52134e-65
1394,4.96496e-65
1395,4.46464e-65
1396,4.01474e-65
1397,3.61017e-65
1398,3.24638e-65
1399,2.91924e-65
1400,2.62507e-65
1401,2.36054e-65
1402,2.12267e-65
1403,1.90877e-65
1404,1.71642e-65
1405,1.54346e-65
1406,1.38792e-65
1407,1.24806e-65
1408,1.12229e-65
1409,1.0092e-65
1410,9.07504e-66
1411,8.16055e-66
1412,7.33821e-66
1413,6.59874e-66
1414,5.93379e-66
1415,5.33584e-66
1416,4.79815e-66
1417,4.31464e-66
1418,3.87985e-66
1419,3.48888e-66
1420,3.1373e-66
1421,2.82116e-66
1422,2.53687e-66
1423,2.28123e-66
1424,2.05135e-66
1425,1.84464e-66
1426,1.65875e-66
1427,1.4916e-66
1428,1.34129e-66
1429,1.20613e-66
1430,1.08459e-66
1431,9.75294e-67
1432,8.77014e-67
1433,7.88637e-67
1434,7.09166e-67
1435,6.37704e-67
1436,5.73442e-67
1437,5.15657e-67
1438,4.63694e-67
1439,4.16967e-67
1440,3.7495e-67
1441,3.37166e-67
1442,3.0319e-67
1443,2.72637e-67
1444,2.45164e-67
1445,2.20459e-67
1446,1.98243e-67
1447,1.78266e-67
1448,1.60302e-67
1449,1.44149e-67
1450,1.29623e-67
1451,1.16561e-67
1452,1.04815e-67
1453,9.42527e-68
1454,8.47548e-68
1455,7.62141e-68
1456,6.8534e-68
1457,6.16278e-68
1458,5.54176e-68
1459,4.98332e-68
1460,4.48115e-68
1461,4.02958e-68
1462,3.62352e-68
1463,3.25838e-68
1464,2.93003e-68
1465,2.63477e-68
1466,2.36927e-68
1467,2.13052e-68
1468,1.91582e-68
1469,1.72277e-68
1470,1.54916e-68
1471,1.39306e-68
1472,1.25268e-68
1473,1.12644e-68
1474,1.01293e-68
1475,9.1086e-69
1476,8.19072e-69
1477,7.36535e-69
1478,6.62314e-69
1479,5.95573e-69
1480,5.35557e-69
1481,4.81589e-69
1482,4.33059e-69
1483,3.8942e-69
1484,3.50178e-69
1485,3.14891e-69
1486,2.83159e-69
1487,2.54625e-69
1488,2.28967e-69
1489,2.05894e-69
1490,1.85146e-69
1491,1.66489e-69
1492,1.49712e-69
1493,1.34625e-69
1494,1.21059e-69
1495,1.0886e-69
1496,9.78901e-70
1497,8.80257e-70
1498,7.91553e-70
1499,7.11789e-70
1500,6.40062e-70
1501,5.75563e-70
1502,5.17563e-70
1503,4.65409e-70
1504,4.18509e-70
1505,3.76336e-70
1506,3.38413e-70
1507,3.04311e-70
1508,2.73646e-70
1509,2.4607e-70
1510,2.21274e-70
1511,1.98976e-70
1512,1.78925e-70
1513,1.60895e-70
1514,1.44682e-70
1515,1.30102e-70
1516,1.16992e-70
1517,1.05202e-70
1518,9.46012e-71
1519,8.50682e-71
1520,7.64959e-71
1521,6.87874e-71
1522,6.18557e-71
1523,5.56225e-71
1524,5.00174e-71
1525,4.49772e-71
1526,4.04448e-71
1527,3.63692e-71
1528,3.27043e-71
1529,2.94087e-71
1530,2.64452e-71
1531,2.37803e-71
1532,2.1384e-71
1533,1.92291e-71
1534,1.72914e-71
1535,1.55489e-71
1536,1.39821e-71
1537,1.25731e-71
1538,1.13061e-71
1539,1.01668e-71
1540,9.14228e-72
1541,8.22101e-72
1542,7.39258e-72
1543,6.64763e-72
1544,5.97775e-72
1545,5.37537e-72
1546,4.8337e-72
1547,4.34661e-72
1548,3.9086e-72
1549,3.51473e-72
1550,3.16055e-72
1551,2.84206e-72
1552,2.55567e-72
1553,2.29813e-72
1554,2.06655e-72
1555,1.8583e-72
1556,1.67104e-72
1557,1.50265e-72
1558,1.35123e-72
1559,1.21507e-72
1560,1.09262e-72
1561,9.8252e-73
1562,8.83512e-73
1563,7.9448e-73
1564,7.14421e-73
1565,6.42429e-73
1566,5.77691e-73
